"URI","Title","RecordId","From Date","To Date","Authority","Deity","Denomination","Findspot","Issuer","Manufacture","Material","Mint","Object Type","Portrait","Region","Symbol_obv","Symbol_obv_letter","Symbol_rev","Symbol_rev_letter","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Reverse Officina Mark","Reverse Exergue","Date Record Modified"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.502-505","RIC II, Part 3 (second edition) Hadrian 502-505","ric.2_3(2).hdn.502-505","121","123","Hadrian","Fortuna","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, draped, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, left, viewed from rear or side","P M TR P COS III // FORT RED (in exergue)","Fortuna, seated left, holding rudder (sometimes globe) and cornucopia","","","2022-01-20T02:43:51Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.14-16","RIC II, Part 3 (second edition) Hadrian 14-16","ric.2_3(2).hdn.14-16","117","117","Hadrian","Concordia","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAES TRAIAN HADRIAN OPT AVG GER DAC","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","PARTHIC DIVI TRAIAN AVG F P M TR P COS P P // CONCORD (in exergue)","Concordia seated left on throne, holding patera and resting on figure of Spes; cornucopia under throne","","","2022-01-20T02:43:43Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.936-938","RIC II, Part 3 (second edition) Hadrian 936-938","ric.2_3(2).hdn.936-938","128","129","Hadrian","Fortuna","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side","COS III // FORT RED (in exergue)","Fortuna seated left, holding rudder on globe and cornucopia","","","2022-01-20T02:43:57Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.90-92","RIC II, Part 3 (second edition) Hadrian 90-92","ric.2_3(2).hdn.90-92","117","117","Hadrian","Pietas","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","P M TR P COS DES II // PIETAS (in field)","Pietas, veiled, standing left, raising hand","","","2022-01-20T02:43:46Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.506-508","RIC II, Part 3 (second edition) Hadrian 506-508","ric.2_3(2).hdn.506-508","121","123","Hadrian","Hercules","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Bust of Hadrian, laureate, cuirassed, right, viewed from front | Bust of Hadrian, laureate, cuirassed, cropped of pteryges, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","P M TR P COS III","Hercules seated facing on pile of armor, holding club and distaff","","","2022-01-20T02:43:51Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.342-344","RIC II, Part 3 (second edition) Hadrian 342-344","ric.2_3(2).hdn.342-344","120","121","Hadrian","Victory","Quinarius aureus","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side","P M TR P COS III","Victory advancing left, holding wreath and palm","","","2022-01-20T02:43:49Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.360-362","RIC II, Part 3 (second edition) Hadrian 360-362","ric.2_3(2).hdn.360-362","120","121","Hadrian","Libertas","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, left, viewed from front","P M TR P COS III // LIB PVB (in exergue)","Libertas seated left, holding branch and sceptre","","","2022-01-20T02:43:49Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3025-3027","RIC II, Part 3 (second edition) Hadrian 3025-3027","ric.2_3(2).hdn.3025-3027","128","130","Hadrian","Fortuna","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side","COS III // FORT RED (in exergue)","Fortuna seated left, holding rudder on globe and cornucopia","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.144-146","RIC II, Part 3 (second edition) Hadrian 144-146","ric.2_3(2).hdn.144-146","118","118","Hadrian","Victory","Quinarius aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, cuirassed, right, viewed from front","P M TR P COS II","Victory advancing right, holding palm and wreath","","","2022-01-20T02:43:47Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.155-157","RIC II, Part 3 (second edition) Hadrian 155-157","ric.2_3(2).hdn.155-157","118","118","Hadrian","","As","","","Struck","Bronze","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIANVS HADRIANVS AVG","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, cuirassed, right, viewed from front","PONT MAX TR POT COS II // S C (in exergue)","Eagle standing between two standards","","","2022-01-20T02:43:47Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.135-137","RIC II, Part 3 (second edition) Hadrian 135-137","ric.2_3(2).hdn.135-137","118","118","Hadrian","Salus","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Bust of Hadrian, laureate, cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","P M TR P COS II // SALVS AVG (in exergue)","Salus, seated left, holding patera, feeding snake coiled around altar","","","2022-01-20T02:43:47Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1704-1705","RIC II, Part 3 (second edition) Hadrian 1704-1705","ric.2_3(2).hdn.1704-1705","130","133","Hadrian","Nilus","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side","NILVS // S C (in exergue)","Nilus reclining right among playing children, holding reed and cornucopia; to right, hippopotamus, sometimes with child rider, and reeds; below, crocodile in water","","","2022-01-20T02:44:05Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.84-86","RIC II, Part 3 (second edition) Hadrian 84-86","ric.2_3(2).hdn.84-86","117","117","Hadrian","Justitia","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","P M TR P COS DES II // IVSTITIA (in exergue)","Justitia seated left on throne, holding patera and sceptre","","","2022-01-20T02:43:46Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2032-2034","RIC II, Part 3 (second edition) Hadrian 2032-2034","ric.2_3(2).hdn.2032-2034","133","135","Hadrian","Genius","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, right | Head of Hadrian, left | Bust of Hadrian, draped, right, viewed from front","VOT PVB","Genius of the Senate standing right, holding sceptre; genius of the Roman people standing left, holding patera and cornucopia; between them, altar","","","2022-01-20T02:44:08Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.217-219","RIC II, Part 3 (second edition) Hadrian 217-219","ric.2_3(2).hdn.217-219","119","120","Hadrian","Concordia||Spes","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, draped, right, viewed from front","P M TR P COS III","Concordia seated left on throne, holding patera and resting on figure of Spes","","","2022-01-20T02:43:48Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.275-277","RIC II, Part 3 (second edition) Hadrian 275-277","ric.2_3(2).hdn.275-277","119","120","Hadrian","Salus","Dupondius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIANVS HADRIANVS AVG P M TR P COS III","Head of Hadrian, radiate, right | Bust of Hadrian, radiate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, radiate, draped, right, viewed from rear or side","SALVS PVBLICA // S C (in field)","Salus, standing left, stepping on globe, holding patera and holding rudder","","","2022-01-20T02:43:48Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.57-59","RIC II, Part 3 (second edition) Hadrian 57-59","ric.2_3(2).hdn.57-59","117","117","Hadrian","Fortuna","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAES TRAIAN HADRIANO AVG DIVI TRA","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","PARTH F DIVI NER NEP P M TR P COS // FORT RED (in exergue)","Fortuna seated left, holding rudder and cornucopia","","","2022-01-20T02:43:45Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.67-69","RIC II, Part 3 (second edition) Hadrian 67-69","ric.2_3(2).hdn.67-69","117","117","Hadrian","Pietas","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAES TRAIAN HADRIANO AVG DIVI TRA","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","PARTH F DIVI NER NEP P M TR P COS // PIETAS (in field)","Pietas, veiled, standing left, raising hand","","","2022-01-20T02:43:45Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.150-152","RIC II, Part 3 (second edition) Hadrian 150-152","ric.2_3(2).hdn.150-152","118","118","Hadrian","Fortuna","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIANVS HADRIANVS AVG","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right | Bust of Hadrian, laureate, cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","PONT MAX TR POT COS II // FORT RED (in exergue) // S C (in exergue or field)","Fortuna seated left, holding rudder and cornucopia","","","2022-01-20T02:43:47Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.969-970","RIC II, Part 3 (second edition) Hadrian 969-970","ric.2_3(2).hdn.969-970","128","129","Hadrian","Tranquillitas","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side","TRANQVILLITAS AVGVSTI // COS III (in exergue)","Tranquillitas standing left, holding sceptre and resting arm on column","","","2022-01-20T02:43:57Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2150-2151","RIC II, Part 3 (second edition) Hadrian 2150-2151","ric.2_3(2).hdn.2150-2151","133","135","Hadrian","Concordia","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right","CONCORDIA AVG // S C (in field)","Concordia standing left, leaning on column, holding patera and double cornucopia","","","2022-01-20T02:44:10Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2337-2338","RIC II, Part 3 (second edition) Hadrian 2337-2338","ric.2_3(2).hdn.2337-2338","137","138","Hadrian","Roma","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side","ROMA","Roma, wearing Amazon-style short tunic, standing left, holding Victory and spear","","","2022-01-20T02:44:12Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.716-717","RIC II, Part 3 (second edition) Hadrian 716-717","ric.2_3(2).hdn.716-717","124","125","Hadrian","Concordia||Spes","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped, right, viewed from front","COS III","Concordia seated left, holding patera and resting on statue of Spes; rarely below seat, cornucopia","","","2022-01-20T02:43:54Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3133-2134","RIC II, Part 3 (second edition) Hadrian 3133-2134","ric.2_3(2).hdn.3133-2134","130","138","Hadrian","Africa","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right | Head of Hadrian, right","AFRICA","Africa, wearing elephant scalp, reclining left, holding scorpion and cornucopia; to left, basket of fruits","","","2022-01-20T02:44:21Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1037-1038","RIC II, Part 3 (second edition) Hadrian 1037-1038","ric.2_3(2).hdn.1037-1038","129","130","Hadrian","Justitia","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side","IVSTITIA AVG // COS III (in exergue)","Justitia seated left, holding patera and sceptre","","","2022-01-20T02:43:58Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1123-1124","RIC II, Part 3 (second edition) Hadrian 1123-1124","ric.2_3(2).hdn.1123-1124","129","130","Hadrian","Roma","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side","ROMA FELIX // COS III P P (in exergue)","Roma seated left, holding branch and sceptre","","","2022-01-20T02:44:00Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1128A-1129","RIC II, Part 3 (second edition) Hadrian 1128A-1129","ric.2_3(2).hdn.1128A-1129","129","130","Hadrian","Securitas","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped, right, viewed from rear or side","SECVRITAS PVBLICA // COS III P P (in exergue)","Securitas seated left, holding sceptre and cradling head","","","2022-01-20T02:44:00Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.248","RIC II, Part 3 (second edition) Hadrian 248","ric.2_3(2).hdn.248","119","120","Hadrian","Felicitas","As","","","Struck","Bronze","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIANVS HADRIANVS AVG","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right","PONT MAX TR POT COS III // S C (in field)","Felicitas, standing left, holding caduceus and cornucopia","","","2022-01-20T02:43:48Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.231","RIC II, Part 3 (second edition) Hadrian 231","ric.2_3(2).hdn.231","119","120","Hadrian","Salus","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right","P M TR P COS III","Salus, seated left, holding patera over altar, snake usually coiled around altar","","","2022-01-20T02:43:48Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2254","RIC II, Part 3 (second edition) Hadrian 2254","ric.2_3(2).hdn.2254","136","136","Hadrian","Felicitas","Dupondius||As","","","Struck","Bronze","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Bust of Hadrian, draped, right, viewed from rear or side","FELICITAS AVG // S C (in field)","Felicitas standing left, holding caduceus and cornucopia; by feet to left, wheel","","","2022-01-20T02:44:10Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.198","RIC II, Part 3 (second edition) Hadrian 198","ric.2_3(2).hdn.198","119","120","Hadrian","Salus","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right","P M TR P COS III // SALVS AVG (in exergue)","Salus, seated left, holding patera, feeding snake coiled around altar","","","2022-01-20T02:43:48Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.199","RIC II, Part 3 (second edition) Hadrian 199","ric.2_3(2).hdn.199","119","120","Hadrian","Peitas","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right","P M TR P COS III // VOT PVB (in field)","Pietas, veiled, standing right, raising both hands","","","2022-01-20T02:43:48Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.40","RIC II, Part 3 (second edition) Hadrian 40","ric.2_3(2).hdn.40","117","117","Hadrian","Fortuna","Dupondius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","IMP CAES DIVI TRAIAN AVG F TRAIAN HADRIAN OPT AVG GER","Bust of Hadrian, radiate, cuirassed, right, viewed from front","DAC PARTHICO P M TR P COS P P // FORT RED (in exergue) // S C (in field)","Fortuna seated left, holding rudder and cornucopia","","","2022-01-20T02:43:45Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.78","RIC II, Part 3 (second edition) Hadrian 78","ric.2_3(2).hdn.78","117","117","Hadrian","","As","","","Struck","Bronze","Rome","Coin","Hadrian","Italy","","","","","IMP CAES DIVI TRA PARTH F DIVI NER NEP TRAIANO HADRIANO AVG","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right","IMP CAES DIVI TRA PARTH F DIVI NER NEP TRAIANO HADRIANO AVG","Bust, laureate, cuirassed, right","","","2022-01-20T02:43:46Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1354","RIC II, Part 3 (second edition) Hadrian 1354","ric.2_3(2).hdn.1354","129","130","Hadrian","Fortuna","Dupondius||As","","","Struck","Bronze","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side","FORTVNAE REDVCI // COS III P P (in exergue) // S C (in field)","Fortuna seated left, holding rudder and cornucopia","","","2022-01-20T02:44:02Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.171","RIC II, Part 3 (second edition) Hadrian 171","ric.2_3(2).hdn.171","118","118","Hadrian","Felicitas","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Bust of Hadrian, laureate, bare chest, traces of drapery on far shoulder usually visible, right","P M TR P COS DES III // FEL AVG (in field)","Felicitas, standing left, holding caduceus and cornucopia","","","2022-01-20T02:43:47Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2522","RIC II, Part 3 (second edition) Hadrian 2522","ric.2_3(2).hdn.2522","130","133","Hadrian","","Dupondius||As","","","Struck","Bronze","Rome","Coin","Sabina||Hadrian","Italy","","","","","SABINA AVGVSTA HADRIANI AVG P P","Bust of Sabina, wreathed, sometimes wearing stephane with hair in knot at nape of neck, draped, right","HADRIANVS AVGVSTVS","Bust of Hadrian, draped, right, viewed from rear or side","","","2022-01-20T02:44:14Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2565","RIC II, Part 3 (second edition) Hadrian 2565","ric.2_3(2).hdn.2565","133","135","Hadrian","","Dupondius||As","","","Struck","Bronze","Rome","Coin","Sabina||Hadrian","Italy","","","","","SABINA AVGVSTA HADRIANI AVG P P","Bust of Sabina, diademed, wearing stephane with hair in queue, draped, right","HADRIANVS AVG COS III P P","Bust of Hadrian, laureate, draped, right, viewed from rear or side","","","2022-01-20T02:44:14Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2959","RIC II, Part 3 (second edition) Hadrian 2959","ric.2_3(2).hdn.2959","117","117","Hadrian","","Denarius","","","Struck","Silver","Antioch","Coin","Hadrian||Trajan","Syria","","","","","IMP CAES TRAIAN HADRIANO OPT AVG GER DAC","Bust of Hadrian, laureate, cuirassed, right, viewed from front","PARTHIC DIVI TRAIAN AVG F P M TR P COS P P // ADOPTIO (in exergue)","Trajan and Hadrian standing facing each other, clasping hands; one Emperor holding scroll","","","2022-01-20T02:44:19Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.646-650","RIC II, Part 3 (second edition) Hadrian 646-650","ric.2_3(2).hdn.646-650","121","123","Hadrian","Fortuna","Dupondius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, cuirassed, cropped of pteryges, right, viewed from front | Bust of Hadrian, laureate, draped, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side","P M TR P COS III // FORT RED (in exergue) // S C (in field)","Fortuna seated left, holding rudder and cornucopia","","","2022-01-20T02:43:53Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.915","RIC II, Part 3 (second edition) Hadrian 915","ric.2_3(2).hdn.915","128","129","Hadrian","Pudicitia","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","COS III // • (in exergue)","Pudicitia, veiled, seated left, drawing out veil","","","2022-01-20T02:43:56Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.916","RIC II, Part 3 (second edition) Hadrian 916","ric.2_3(2).hdn.916","128","129","Hadrian","Victory","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","COS III","Victory seated left, holding wreath and palm","","","2022-01-20T02:43:56Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2292","RIC II, Part 3 (second edition) Hadrian 2292","ric.2_3(2).hdn.2292","136","136","Hadrian","","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right","","SPQR / AN F F / HADRIANO / AVG P P / S C within lotus wreath","","","2022-01-20T02:44:11Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3161","RIC II, Part 3 (second edition) Hadrian 3161","ric.2_3(2).hdn.3161","130","138","Hadrian","","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, left","COS III // AVGVSTI (in exergue)","Ship, left","","","2022-01-20T02:44:21Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3162","RIC II, Part 3 (second edition) Hadrian 3162","ric.2_3(2).hdn.3162","130","138","Hadrian","","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","COS III // AVGVSTI (in exergue)","Ship, left","","","2022-01-20T02:44:21Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3176","RIC II, Part 3 (second edition) Hadrian 3176","ric.2_3(2).hdn.3176","130","138","Hadrian","Italia","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","ITALIA","Italia standing left, holding sceptre and cornucopia","","","2022-01-20T02:44:21Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.708","RIC II, Part 3 (second edition) Hadrian 708","ric.2_3(2).hdn.708","124","125","Hadrian","Romulus||Remus","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVST","Head of Hadrian, laureate, right","COS // III (in exergue)","She-wolf and twins left","","","2022-01-20T02:43:54Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.721","RIC II, Part 3 (second edition) Hadrian 721","ric.2_3(2).hdn.721","124","125","Hadrian","Roma","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVST","Head of Hadrian, laureate, right","COS III","Roma, wearing Amazon-style short tunic, standing left, holding Victory and spear","","","2022-01-20T02:43:54Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.723","RIC II, Part 3 (second edition) Hadrian 723","ric.2_3(2).hdn.723","124","125","Hadrian","Genius","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVST","Head of Hadrian, laureate, right","COS III","Genius standing left, sacrificing with patera over altar and holding cornucopia","","","2022-01-20T02:43:54Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.728","RIC II, Part 3 (second edition) Hadrian 728","ric.2_3(2).hdn.728","124","125","Hadrian","Diana","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","COS III","Diana standing facing, head left, holding bow and arrow","","","2022-01-20T02:43:54Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.791","RIC II, Part 3 (second edition) Hadrian 791","ric.2_3(2).hdn.791","125","127","Hadrian","Neptune","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","COS III","Neptune stepping on prow right, holding trident and acrostolium","","","2022-01-20T02:43:54Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.797","RIC II, Part 3 (second edition) Hadrian 797","ric.2_3(2).hdn.797","125","127","Hadrian","Victory","Quinarius aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","COS III","Victory seated left, holding wreath and palm","","","2022-01-20T02:43:55Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3129","RIC II, Part 3 (second edition) Hadrian 3129","ric.2_3(2).hdn.3129","130","138","Hadrian","","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","FELICITATI // AVGVSTI (in exergue)","Ship, left","","","2022-01-20T02:44:21Z"
